isbn13,title,author,vectors
9791165341909,달러구트 꿈 백화점,이미예,"[ 3.45330081e-05  1.51469299e-04 -3.62706269e-05 -9.75738294e-06
  6.92457979e-05  5.96210048e-05  7.33826382e-05  1.43593817e-04
 -6.17779951e-05 -2.57722622e-05 -5.84596564e-05  1.38505216e-04
 -8.92449389e-05 -2.01557574e-04 -4.04420098e-05  2.82895926e-05
  1.41899553e-04 -5.17328590e-05 -5.22995979e-05  1.74493580e-05
  2.75529765e-05 -1.53741697e-04  1.19109927e-05 -6.92588947e-05
 -1.15196577e-04  1.42373101e-04 -4.68723338e-05  6.59296129e-05
 -1.57256477e-06  3.92150323e-05  6.78973374e-05  1.58505773e-05
 -5.61798879e-05 -1.73433018e-05  9.50242538e-05 -7.71093619e-05
 -7.91786588e-05  1.11656816e-04 -5.41841036e-05  6.84799670e-05
 -9.35179196e-05 -9.44500644e-05 -1.45310987e-04  1.28665080e-04
  1.57474831e-04  3.24374778e-05  2.33236242e-05  1.17823613e-04
 -1.26626532e-04  2.34238032e-05  2.11204751e-04  1.08639775e-04
  1.50130836e-05 -5.26970916e-06 -1.42928708e-04 -1.55825808e-04
 -5.53879408e-06  3.35921068e-05  1.24459824e-04 -6.24383829e-05
 -1.34789458e-04 -9.35147182e-05 -2.13190171e-04  1.07764472e-05
 -5.22138616e-05 -2.19885478e-04  2.51902384e-06  1.21908794e-04
  7.85707016e-05  8.09957346e-05  3.81394966e-05 -1.36536197e-04
 -7.16715294e-05 -1.07886211e-04  5.26235854e-05  3.72175600e-05
  1.13424845e-04 -4.60135780e-05 -2.01206858e-05  6.72023889e-05
 -1.16940001e-07  2.00712384e-04  9.40767350e-05  3.08404051e-05
 -1.22086116e-04  7.31390246e-05  3.81716345e-05  9.63003258e-05
 -4.16434705e-06  5.26346521e-05  2.81661178e-05 -1.43268466e-04
  8.05846939e-05  9.45132633e-05  1.53775145e-05  1.78523056e-04
  5.95821912e-05  7.27735387e-05  2.51009100e-04 -1.03316786e-04
  9.97134921e-05  1.14248680e-04 -8.54063765e-05  1.30545654e-04
  9.25892095e-07  5.80150008e-05  4.69556944e-05 -1.16888754e-04
 -2.60607158e-05 -2.81638186e-05  1.92735155e-04 -1.81251904e-04
 -7.80469491e-05 -1.03641200e-04 -4.62294447e-05 -1.50005173e-04
 -1.52940207e-04  5.33986095e-05  1.44900099e-04 -4.73119326e-05
 -8.32862061e-05 -7.99590780e-05 -1.23238686e-04  2.44273979e-04
  7.03700016e-06  6.71887246e-05  1.44653404e-05 -3.90080859e-05
 -1.36239614e-04  2.10321348e-04  5.90631716e-05 -1.71458396e-05
 -7.76297311e-05 -3.02756143e-05 -1.33438225e-04 -5.15758657e-05
 -9.84879716e-06  5.33495313e-06  2.11506012e-05 -9.52657865e-05
  1.43273326e-04 -1.27946463e-04 -2.27414785e-04  1.30877961e-04
  8.88728609e-05  2.38207049e-05  3.32185264e-05 -4.82366886e-05
 -9.68813401e-05 -2.68777458e-05 -3.28830065e-05 -2.00885959e-04
 -8.86343405e-05  7.52240521e-05  1.07392480e-04  9.70984183e-05
  2.35066022e-04 -2.48789554e-04 -3.25426081e-05 -8.04874508e-05
 -1.29061751e-04  1.90913961e-05 -8.48599593e-05  1.15231305e-04
  2.48872995e-04 -7.91703642e-05  1.82312974e-07 -2.63583952e-05
  1.94604945e-04 -7.52846609e-05 -5.92326651e-05 -1.18402182e-04
  1.49692220e-04  1.23689111e-04 -2.80911045e-05 -2.13965777e-05
 -3.94576018e-05  1.70360909e-05  1.62005035e-05  4.34038520e-05
 -1.24913844e-04  1.14705370e-04  2.17175739e-06 -6.99033335e-05
 -1.28673128e-04  2.65714716e-05  5.78891704e-05  8.77673938e-06
  6.06845060e-05 -2.50400026e-05 -5.88606053e-05 -1.22759477e-04
  6.98117510e-05 -2.10002574e-04  4.00763965e-05 -4.93446441e-06
  8.56800216e-06 -1.53004657e-04  8.75056940e-05  2.12450133e-04
 -4.21781697e-05  8.34790917e-05 -8.25374591e-05 -9.73650167e-05
  1.10818430e-04  1.76734520e-05  5.83322508e-05 -2.98970117e-05
  1.75435907e-05  3.48301983e-05  9.37487712e-05 -2.38702032e-05
 -2.87757466e-05  6.66840861e-05  1.58246272e-04  9.09489827e-05
  1.31486027e-04 -2.21620663e-04 -7.99424743e-05  1.18382428e-04
 -2.39194967e-04 -7.97922257e-05  1.46764587e-05  4.39723008e-05
  8.99326260e-05 -1.69255203e-04 -1.79979412e-04  6.97775204e-06
 -2.93331250e-05 -1.23597601e-05  5.79625339e-05 -1.94629160e-04
 -1.69990017e-04  6.50338479e-05 -3.16692131e-05  8.91126692e-05
  1.98445705e-04  1.07687292e-05 -1.53091751e-04 -1.83209879e-04
  2.02876749e-04 -1.02484089e-04  3.99353230e-05 -1.44154110e-04
 -1.56141832e-04  4.89000486e-05  6.90493325e-05  1.67555001e-04
 -1.07672291e-04  8.91468299e-05  1.23080163e-05  7.60330513e-05
 -1.58889657e-06 -1.26919927e-04  3.38060236e-05  5.57644926e-05
 -1.39398442e-04  5.49652395e-06  1.50675231e-04  6.94185801e-05
  1.00645149e-04 -3.80094971e-05  5.75184386e-05 -1.08780427e-04
 -4.11373367e-05  1.58332608e-04 -7.39386451e-05 -2.40163736e-05
  1.63585690e-04 -8.54814280e-05 -6.10588395e-05 -2.33902072e-04
  2.66779498e-05 -1.46535429e-04 -4.84674711e-05 -5.53539576e-05
  1.86656107e-04 -2.29244142e-05  2.59801800e-06 -2.25410244e-04
  1.34917704e-04  2.08677593e-04  1.07402731e-04 -1.22203564e-04
 -9.75506118e-05 -8.51478617e-05  1.09589695e-04 -9.46252403e-05
  8.85402042e-05  1.45407714e-04  9.96336239e-05  7.72821659e-05
 -8.44715105e-05 -1.69586783e-04 -5.84449526e-06 -6.86199746e-06
 -6.62130915e-05  4.83456170e-05 -2.85701444e-05 -4.47650709e-05]"
9788937461033,인간 실격(세계문학전집 103),다자이 오사무,"[ 4.09268796e-05 -3.32770787e-06 -8.58214407e-05  7.50413601e-05
 -4.45188889e-05 -5.59892906e-05  1.00212630e-04  2.32269049e-05
  2.06800705e-05  2.84412072e-05 -7.57164016e-05 -7.37272057e-05
  3.56349155e-05 -8.64200319e-06 -3.98268166e-05  3.37760284e-05
 -8.64341127e-05  1.19309472e-04  2.75483108e-05 -1.16646712e-04
  1.01129190e-04 -1.79104482e-05  5.01034810e-05  5.33002385e-05
 -5.83586625e-05  2.27702167e-05 -2.87073408e-06 -3.24844295e-05
  3.58212310e-05  5.89847805e-05  1.84339751e-05 -2.17142497e-05
 -5.53078426e-05 -1.19159384e-04  7.62184063e-05  1.91399540e-05
  3.73196281e-06  1.14453087e-05 -5.30470334e-06 -3.86054162e-05
 -2.93218709e-05 -1.07506377e-04 -2.72221023e-05 -2.80177028e-05
 -7.12703422e-06  8.01795177e-05  2.60777269e-05  8.24543895e-05
 -8.03870353e-05  4.68641645e-07 -2.47498210e-05  7.78379672e-06
  2.59257504e-05  6.40602957e-05 -7.67435122e-05 -1.07812601e-04
  1.02125168e-05  5.31421256e-06  4.46142039e-05 -7.59145260e-05
  1.02510239e-05 -1.33495501e-04 -2.54558927e-05 -1.02860440e-06
 -3.41430859e-05 -3.11826079e-05  3.30760849e-05  2.55881077e-05
  1.25464439e-05  4.31488879e-05 -3.54102690e-06  5.04051568e-05
 -1.63808618e-05 -6.59089565e-05  1.71780739e-05  1.96827182e-06
 -1.00323537e-04  4.75844026e-05  5.24998450e-06 -7.41464683e-05
 -5.22156479e-05  1.96929650e-05  9.74422255e-06  1.89538823e-05
  7.23413250e-05  4.64865343e-06  7.03393016e-05 -9.02066822e-05
  9.52195696e-05 -2.81323228e-05 -4.07349071e-05 -1.56456772e-05
  4.70821506e-05  1.05411338e-04 -2.64307328e-05  4.13224843e-05
  2.30480910e-05 -4.14724745e-05  1.06915140e-04 -4.22017692e-05
  5.13155101e-05 -1.07395563e-05 -2.17792604e-05  4.55674308e-05
 -9.09765295e-05 -5.75510931e-05 -6.20547798e-05  2.46107720e-05
  6.94341797e-05  2.08600977e-05  1.59655428e-05 -2.83112422e-06
  1.21375542e-05  3.05299750e-07 -6.89251028e-05 -8.22421280e-05
 -5.52813945e-05  2.37544373e-05 -6.56255506e-05  1.77973616e-05
 -3.95163624e-05 -1.14186078e-05 -1.29539185e-05 -2.14642696e-05
 -7.33325287e-05  9.13212207e-05 -5.89371521e-05 -1.40014417e-05
  7.10481690e-05  3.31673691e-05 -1.17489966e-04 -4.18561976e-05
  1.67957714e-05 -8.37479456e-05 -7.45829748e-05 -1.12563233e-04
  2.06830391e-05 -4.24756472e-05  8.84717665e-05 -2.73778551e-05
  5.23496092e-05 -1.09832225e-04 -3.10043433e-05 -1.92238058e-05
  1.14070237e-04 -1.16630246e-04 -1.99470323e-05  2.96354210e-05
 -7.46439109e-05 -8.46714611e-05 -3.49584880e-05  3.86628417e-05
 -1.71749380e-05  8.21022768e-05 -2.01278199e-05 -4.93121843e-05
  2.71504541e-05 -5.75358681e-05  1.03091865e-04  1.17467880e-05
  5.76721432e-05  1.38392512e-04 -2.43548729e-05 -3.00872871e-05
  7.07444924e-05 -9.97992902e-06  6.81076926e-05  5.10174395e-05
  1.25281673e-04 -1.70139992e-05 -4.48359970e-05  6.52766084e-06
 -4.42016280e-05  5.74840597e-05 -2.52894461e-05 -4.63030574e-06
  6.74286857e-05 -8.61595472e-05  2.56258336e-05 -4.31867120e-05
  7.49320122e-07  8.88279537e-05 -1.38580344e-05 -9.08057409e-05
  4.15617797e-05 -4.17235860e-05  1.20302226e-04 -3.70505695e-05
  9.21864466e-06  4.57923852e-05  1.41748572e-07 -7.33192428e-05
  2.90660573e-05  1.04836130e-04 -3.86889260e-05 -6.63491574e-06
 -1.09937435e-04 -7.34900023e-05 -3.99505589e-05  5.28986902e-06
  7.52803026e-05  9.88198444e-05  3.93832524e-05  1.59888950e-05
  9.27158835e-05  5.12013867e-05  6.62261591e-05  1.72098735e-05
  3.99641212e-05  2.08333950e-05 -2.35844855e-05  9.59402314e-06
 -3.78513541e-05  1.92491507e-06  7.06789870e-05 -9.33055344e-05
  5.77650098e-05 -2.00157356e-05  8.62393936e-05  5.15567735e-05
 -8.89653529e-05 -5.25899086e-05 -1.67972539e-05  4.25216094e-05
 -1.15804269e-05 -4.54565670e-05 -7.19112795e-05  1.87845304e-04
 -6.07221700e-05  9.36513788e-06 -5.68578616e-05 -4.71321619e-05
  1.24171071e-04 -9.33286799e-07  1.79840317e-05  8.28236989e-06
  7.87703393e-05  1.26818777e-04 -1.32146452e-04 -6.10085954e-05
 -5.34043393e-05  7.03904789e-06 -1.39890708e-05 -4.28633575e-05
  4.30805885e-05  1.40394841e-04 -3.59946280e-05  4.06421968e-05
 -1.60403906e-05  1.83411939e-05 -7.12213514e-05 -8.84596739e-05
  6.77885691e-05 -9.56531294e-05 -9.60755715e-05  7.61897027e-05
 -8.93410324e-05  3.92321745e-05  1.31608991e-04 -6.17880869e-05
 -8.49171120e-05  4.08902309e-07 -5.47434502e-05 -1.01779369e-04
  8.09218091e-06  7.50644904e-06 -7.20462122e-05  8.59085230e-06
 -2.76884984e-05  1.35327673e-05 -2.58907985e-05 -7.32259650e-05
 -4.54096917e-05 -7.45475772e-05 -6.42573650e-05  7.02209945e-05
 -1.75608566e-05  4.59378534e-05  4.97720794e-05 -1.25729654e-04
  4.90543935e-05 -6.72315082e-06  1.06888874e-04 -2.75227521e-05
 -5.85127054e-05 -9.45645734e-05 -9.62754057e-05 -1.43215348e-05
 -7.81099079e-05  1.04230690e-04  6.37326812e-05 -2.12533178e-05
  7.13825575e-05 -6.78529323e-05  7.27841616e-05  4.77096110e-05
 -1.19245560e-04 -6.94848277e-05 -1.51877721e-05 -1.23356731e-04]"
9791190090018,우리가 빛의 속도로 갈 수 없다면(양장본 HardCover),김초엽,"[ 1.91696745e-05 -1.78071987e-05  9.81758376e-07 -2.02240917e-04
  3.10558971e-05 -7.16263166e-05  6.31258736e-05  8.22110451e-05
  8.97685914e-06  7.61613919e-05  1.88946815e-05 -1.72371183e-05
 -4.77219837e-05 -1.39625234e-04  1.71148713e-05  1.46504273e-04
  4.82341566e-05  1.10855013e-04 -1.00957977e-05 -1.23849473e-04
 -2.33617502e-05 -1.28795276e-04  2.24671065e-04 -1.09992816e-05
 -1.12093592e-04 -9.25858694e-05 -3.23722270e-05  6.79407185e-06
 -7.21547622e-05 -4.32715133e-05  7.87576137e-05  2.20407255e-05
 -1.33492169e-04  4.28687053e-05  2.63888051e-05 -2.51244601e-05
  2.66232637e-05 -3.92934708e-05  4.28842432e-05  9.47485532e-05
 -1.59863106e-04 -2.25450913e-05 -6.92585891e-05  4.94013366e-05
  9.37628574e-05  6.83670296e-05 -6.07754009e-05  2.35741500e-05
 -1.52802932e-05 -8.06768949e-05  1.03355131e-04  4.49728714e-06
  2.26894299e-05  4.49946492e-06 -1.21412551e-04 -6.87093197e-05
  2.01412447e-04 -3.27173329e-05 -1.51801669e-05 -1.42052566e-04
  8.73512181e-05  7.58649185e-05 -8.76171325e-05 -1.22783371e-04
 -7.45025463e-05 -3.46420493e-05 -1.41577884e-05 -1.93291889e-05
  4.44257166e-05  4.28602252e-05  4.27091072e-05 -4.76178066e-05
  1.95882370e-04 -2.64242026e-05  5.04338595e-06 -3.18276361e-05
  7.38885064e-05 -2.50130033e-05  1.03453989e-04 -1.05493869e-04
 -1.79615272e-05 -4.13015550e-05 -3.91414032e-05  9.32017720e-05
  4.74855842e-05  9.54120478e-05 -1.78704231e-05 -1.01737984e-04
 -8.52793310e-05  9.18198275e-05 -4.46852209e-05 -2.99393650e-05
  2.96016788e-05  1.02825172e-04 -1.44405767e-05  9.01708845e-05
  5.54327889e-05 -1.67631995e-04  8.90522351e-05 -1.62517346e-04
  1.17215815e-04 -5.22989358e-05 -1.82194344e-04  8.91256204e-05
  2.41017497e-05 -1.41181079e-06 -1.50322507e-04  3.92357979e-05
  1.02237163e-05 -1.24033264e-04  1.83105840e-05 -7.46123987e-05
  1.01264695e-05  9.99218100e-05 -1.67649225e-04 -1.16941173e-05
 -5.69960393e-05 -8.08424957e-05  7.21468241e-05  3.47730347e-05
  9.24106280e-05 -9.19977174e-05 -3.48622343e-05  9.21271931e-05
 -7.29606109e-05  1.15546361e-04  4.80580566e-05 -3.89039496e-06
 -1.03910956e-04  1.13929207e-04 -1.12649053e-04 -1.10587767e-04
  9.39356905e-05 -3.68808651e-05  1.16604042e-05 -1.41604731e-04
  1.17242555e-04  1.42171411e-05  2.81073590e-05  5.53114151e-05
 -1.04982610e-06 -1.21269331e-04 -9.59543322e-05  1.79564395e-05
 -7.77631212e-05 -9.09569208e-05 -2.39142482e-05 -2.28353729e-05
 -8.19921115e-05 -9.30273309e-05 -2.07771242e-04  1.36619070e-04
  3.88924127e-05 -1.39095777e-04  4.44759389e-05 -2.33877799e-05
  1.03631137e-04 -5.56166524e-05 -5.49476454e-06 -2.22068434e-06
  3.73142029e-05  1.94652835e-04 -4.42663077e-05  6.21401057e-07
  2.59598251e-04 -2.94394740e-05  2.27000983e-05  5.33109887e-05
  5.77828396e-05  4.20118813e-05  5.71503078e-05 -1.59835472e-04
 -4.70890627e-05  7.61679767e-05  2.27804449e-05 -7.83868745e-05
  2.29357320e-05 -3.07078517e-05  8.39180757e-06 -2.72642665e-05
 -1.00277932e-04  6.59348225e-05  4.68763028e-05  1.25041606e-05
 -1.60313139e-04  1.34913389e-05  1.19227567e-04 -1.25567210e-04
  7.40749892e-05 -6.73109826e-05 -9.26716802e-06 -1.63169170e-04
 -1.00804624e-04  1.92800053e-05 -9.09265782e-06 -2.00463928e-05
 -6.15040699e-05  1.92068674e-05 -7.50162217e-05  7.29990861e-05
  4.31953122e-05  1.28934131e-04  5.24990719e-05 -4.00430945e-05
 -1.94884688e-05  4.90019083e-05 -6.08281698e-05  2.31149079e-05
 -1.68394035e-04 -5.34913415e-05  1.18411001e-04 -5.11481048e-05
  6.62677776e-05  9.65276849e-05  4.59652001e-05  6.53337556e-05
  1.00243764e-04 -3.14720710e-05  5.59846158e-05  7.04304766e-05
 -1.39261552e-04 -1.68653150e-06 -9.39683596e-05 -7.28633240e-05
 -1.90843657e-05 -3.82871112e-05 -1.05256986e-04  5.37795859e-05
 -2.38106186e-05 -5.46476222e-05 -7.19495947e-05 -1.20374862e-04
  9.95808514e-05  5.12913066e-05  1.04001541e-04  4.34938520e-05
  1.80629169e-04 -4.06365325e-05  2.59541721e-05 -1.13884693e-04
 -2.91299966e-05  6.78093329e-06  7.28834711e-05 -1.74886271e-04
  1.41771507e-05  1.00929807e-04  1.37282375e-04  5.05445460e-05
 -8.76336417e-05 -7.94871303e-05  3.14607823e-05 -1.26754821e-04
 -5.90231830e-05 -5.53391146e-05 -9.70795663e-05  1.39040509e-04
 -1.18531083e-04 -1.32259220e-05  6.03801927e-05  4.74547342e-05
 -1.27721927e-04 -8.96514903e-05 -1.61005941e-04 -1.92502557e-04
  1.99526257e-04  3.88388544e-05 -1.88137288e-04  5.39868124e-05
  8.97397331e-05  2.79385677e-06  4.62159078e-05 -1.35335649e-05
 -8.33313316e-05 -2.98688865e-05 -4.21464902e-05 -6.64863401e-05
  7.05754937e-05 -2.04698008e-05 -1.27082516e-04 -7.30516840e-05
 -6.68489974e-06  9.02670799e-05  6.92309331e-05 -5.94999910e-05
 -9.47862063e-05  1.70426516e-04  1.96703832e-06  2.65050221e-05
 -3.66495406e-05  1.71706255e-04 -5.25845062e-05 -8.79279251e-05
  5.62820533e-05 -2.18759760e-05 -5.55763945e-05  2.88244464e-05
 -1.41439945e-04  7.39269235e-05 -9.21293322e-05 -1.37052330e-05]"
9788937460449,데미안(세계문학전집 44),헤르만 헤세,"[-9.77154650e-06  6.54076430e-05  4.47196144e-05  5.49435499e-05
 -3.40493098e-05  1.66216596e-05  5.34669234e-05  5.09410238e-05
 -4.77261565e-05 -3.16304358e-05  2.01833376e-04 -1.18520977e-04
  4.63292054e-05 -1.07435124e-04 -6.02167238e-05  1.52503795e-04
  7.97207322e-05  1.47161045e-04 -2.21626524e-05 -7.98202891e-05
  2.38168759e-05  2.25607237e-05  1.14124841e-05  1.59087849e-05
  6.11941359e-05 -1.16144722e-04 -5.68045689e-05  3.63217150e-05
  1.15789335e-04 -1.36339195e-05  2.55710202e-05 -3.56586352e-05
 -2.46621803e-05  8.35819719e-07 -9.49071637e-06 -3.97944787e-05
  1.76093701e-04  5.20887043e-05 -6.07240036e-05  7.47750601e-05
 -4.48899445e-05 -9.34174168e-05 -1.19781464e-04  1.05396226e-04
  3.21186308e-05  8.24248054e-05  4.73474938e-05  1.17204778e-04
 -3.84044106e-05  6.92696194e-05  2.00171894e-06  2.57380416e-05
 -1.27831772e-05 -8.18402041e-05 -7.34949062e-05  1.94017844e-06
  1.13557442e-04  2.16957269e-05 -4.31280569e-06 -4.19496319e-05
 -5.93579034e-06 -6.77764474e-05 -8.04794690e-05 -9.34468917e-05
 -1.34060043e-04 -1.10676090e-04  8.99679580e-05  1.62475735e-05
 -4.22202502e-05  2.87020030e-05  7.84368694e-06 -9.78921307e-05
 -4.15782015e-05 -4.80702038e-05  6.80532103e-05 -2.72309589e-05
 -7.78222311e-05 -1.07401916e-04 -8.40269422e-05 -2.13086751e-05
  1.58051887e-04 -9.75901421e-05 -8.92150929e-05  9.72008638e-05
  1.02214908e-04 -3.63524887e-05 -7.17471266e-05 -6.96045827e-05
 -2.18819860e-05  5.16175569e-05 -5.08742996e-05 -9.96627496e-05
 -2.69705361e-05  1.05170991e-04 -6.09885610e-05  9.31379036e-05
  1.72319182e-04 -8.19834459e-05 -6.01616339e-05 -1.41122640e-04
  3.26435184e-05  1.93993219e-05 -5.20316789e-05 -8.56304468e-05
 -2.53686244e-06  1.54994741e-05 -2.47241896e-05  9.86627638e-05
  8.92913886e-05 -1.40754237e-05 -4.43669978e-06  2.36225333e-05
 -8.45608665e-05  4.61620475e-05 -1.40648495e-04  1.96518104e-05
 -7.94618754e-05  1.03469771e-04  1.10522858e-04  9.05706256e-05
  1.64569050e-04 -1.53505927e-04 -1.15100680e-04  1.24886079e-04
 -1.16529212e-04  1.74283865e-04  1.64168796e-05  7.38113522e-05
  1.04190767e-04  1.37417519e-04 -7.14874695e-05 -4.53355497e-05
  9.24352280e-05 -1.36071656e-04  4.12430163e-05 -9.42233673e-05
  9.73758597e-06 -1.01686885e-04 -9.34820200e-05 -7.17426083e-05
  1.35045420e-05  1.05623010e-04 -1.18716627e-04  2.61158893e-05
  6.83604521e-05 -9.72940979e-05  1.93935994e-05  3.71972164e-05
 -1.22503252e-05 -8.32640362e-05 -1.24566999e-04  5.93710647e-05
 -1.26496980e-05  2.31951180e-05 -2.60409106e-05  9.75204748e-05
  5.92012148e-05 -1.74406363e-04 -4.67646496e-05  5.53111204e-05
 -1.34966858e-05 -2.94739323e-07 -3.65327796e-05  4.55324443e-05
  8.39259155e-05 -3.28784154e-05  2.23075313e-05 -7.14659182e-05
  5.76573475e-05  9.83156206e-05  9.86583746e-06 -8.71963275e-05
  1.62130000e-05  2.89919299e-05  2.53609451e-05 -3.61956336e-05
  6.28711814e-06  7.28178020e-06  5.84396503e-06 -6.49000940e-05
 -4.77024732e-05 -4.59653893e-05  7.76745765e-06  1.92491734e-05
 -7.88345569e-05  6.66452688e-05  1.21123696e-04  6.80014818e-06
  5.40507517e-06 -3.10128853e-05 -4.31423541e-05 -5.32898484e-05
  9.06170226e-06  5.83078690e-05 -6.78794022e-05  1.04386410e-04
 -1.54169160e-04 -2.99639942e-05 -7.64130891e-05  3.12661650e-05
 -2.74375871e-05  5.07728910e-05  2.39232995e-05 -4.06852560e-05
  1.16719479e-04  3.81597920e-06 -8.53420861e-05 -4.33572823e-05
 -1.60834403e-04 -3.28655333e-05 -8.82248205e-05 -5.08884550e-05
 -8.40832799e-05 -8.94711775e-05 -1.05377447e-04 -2.08123911e-05
  1.86989655e-05 -9.68085878e-05  5.36363441e-05  7.68897444e-05
 -1.14366405e-04 -6.59764873e-06 -1.92260541e-05  1.51130516e-05
  5.06144970e-05 -1.05763538e-04 -1.46099655e-05  1.62961675e-04
  5.92032266e-05 -2.31756912e-05 -3.94468225e-05 -5.24157394e-06
  3.14719946e-05  4.77227841e-05  9.05341876e-05  6.22715525e-05
  1.90412698e-04  9.68347740e-05 -2.21043683e-05 -1.57364761e-04
 -9.41296457e-06  1.65381443e-05  4.76097121e-05 -1.34293150e-04
 -3.67766479e-05  1.01577345e-04  3.05798822e-05  1.71668493e-04
 -2.70735582e-05  3.00092524e-05  5.10271166e-05 -9.73960487e-05
  1.05327366e-04 -7.71604464e-05 -3.25529691e-05  1.24587750e-04
 -3.26677437e-05  1.91521161e-04  9.31205213e-05  8.37800035e-05
 -5.11143226e-05 -6.17928526e-05 -8.85463396e-06 -9.26470530e-05
 -3.90431378e-05  1.75838722e-05  3.79685080e-05 -3.87858381e-05
 -8.57853956e-05  1.18771051e-04  6.88517830e-05 -2.74804006e-05
  5.05346252e-05  3.96260293e-05 -9.33417687e-06 -7.53981876e-05
  1.23155187e-04  1.36187191e-05  2.49519217e-05 -1.05855434e-04
 -8.68215466e-06  8.75105525e-06  1.78354952e-04  2.51331221e-05
 -7.88414545e-05 -4.71428466e-05  7.27333900e-05 -3.98557422e-05
 -5.24656607e-05  1.88996601e-05 -6.96621719e-05  3.46201050e-05
 -4.71522872e-05 -2.36446954e-06  4.56039270e-05  6.24427703e-05
 -1.28957283e-04  3.45600120e-06 -3.76137978e-05 -5.20683461e-05]"
